,Unnamed: 0,Unnamed: 0.1,communityLink,communityName,descriptor,lnt,lat
1150,1150,1150,https://bj.lianjia.com/xiaoqu/1111027374119/,二炮大院,Yes,116.395645038,39.9299857781
1151,1151,1151,https://bj.lianjia.com/xiaoqu/1111027381918/,杨梅竹斜街,Yes,116.398315233,39.9018709652
1152,1152,1152,https://bj.lianjia.com/xiaoqu/1111027376171/,百万庄13号院,Yes,116.356418379,39.9343459752
1153,1153,1153,https://bj.lianjia.com/xiaoqu/1111027377366/,景山前街,Yes,116.400398199,39.9295371529
1154,1154,1154,https://bj.lianjia.com/xiaoqu/1111027376757/,东北园,Yes,116.394237992,39.903187689
1155,1155,1155,https://bj.lianjia.com/xiaoqu/1111027377810/,罗儿胡同,Yes,116.382456976,39.9476937946
1156,1156,1156,https://bj.lianjia.com/xiaoqu/1111044082712/,广外南街49号,Yes,116.353070111,39.889937542
1157,1157,1157,https://bj.lianjia.com/xiaoqu/1111027375008/,后公用胡同,Yes,116.378321551,39.9454487169
1158,1158,1158,https://bj.lianjia.com/xiaoqu/1111041578665/,玉廊西园9号院,Yes,116.367131947,39.9348452183
1159,1159,1159,https://bj.lianjia.com/xiaoqu/1111027382685/,真武庙六里,Yes,116.355425091,39.9077859834
1160,1160,1160,https://bj.lianjia.com/xiaoqu/1111027377704/,扣钟北里,Yes,116.347481401,39.9326736477
1161,1161,1161,https://bj.lianjia.com/xiaoqu/1111041163611/,前细瓦厂胡同,Yes,116.393404606,39.908561949
1162,1162,1162,https://bj.lianjia.com/xiaoqu/1111027382588/,展览路甲22号院,Yes,116.351730697,39.9359188911
1163,1163,1163,https://bj.lianjia.com/xiaoqu/1111027374469/,公安大学青年公寓,Yes,116.345803006,39.9088131363
1164,1164,1164,https://bj.lianjia.com/xiaoqu/1111047330002/,大宏巷28号,Yes,116.39913226,39.9037951588
1165,1165,1165,https://bj.lianjia.com/xiaoqu/1111043552569/,双鱼胡同,Yes,116.393142549,39.9015910647
1166,1166,1166,https://bj.lianjia.com/xiaoqu/1111027378460/,南安里,Yes,116.384750332,39.9156152507
1167,1167,1167,https://bj.lianjia.com/xiaoqu/1111051299695/,刘兰塑胡同,Yes,116.387097212,39.9309860425
1168,1168,1168,https://bj.lianjia.com/xiaoqu/1111027375338/,核桃园南里平房,Yes,116.361770638,39.8975282242
1169,1169,1169,https://bj.lianjia.com/xiaoqu/1111027379420/,三里河路,Yes,116.34109118,39.920431465
1170,1170,1170,https://bj.lianjia.com/xiaoqu/1111027381027/,西廊下胡同,Yes,116.368003061,39.9345923218
1171,1171,1171,https://bj.lianjia.com/xiaoqu/1111027382646/,中胜巷,Yes,116.364756608,39.8850319681
1172,1172,1172,https://bj.lianjia.com/xiaoqu/1111027378073/,丽水莲花,Yes,116.336775129,39.8964501736
1173,1173,1173,https://bj.lianjia.com/xiaoqu/118804664094723/,大院胡同9号院,Yes,116.378738979,39.9269557034
1174,1174,1174,https://bj.lianjia.com/xiaoqu/1111027379408/,三里河北街2号院,Yes,116.345312298,39.9230126911
1175,1175,1175,https://bj.lianjia.com/xiaoqu/1111027376698/,车站东街甲5号院,Yes,116.352198868,39.893961752
1176,1176,1176,https://bj.lianjia.com/xiaoqu/1111045170309/,新街口外大街8号,Yes,116.377688629,39.9675136401
1177,1177,1177,https://bj.lianjia.com/xiaoqu/1111041963449/,北小栓胡同,Yes,116.392195673,39.9124661919
1178,1178,1178,https://bj.lianjia.com/xiaoqu/1111027381018/,兴隆街1号院,Yes,116.534689975,39.9229357194
1179,1179,1179,https://bj.lianjia.com/xiaoqu/1111027382612/,朱雀门,Yes,116.394525852,39.8822106753
1180,1180,1180,https://bj.lianjia.com/xiaoqu/1111027382101/,月坛西街西里,Yes,116.354515891,39.9227370183
1181,1181,1181,https://bj.lianjia.com/xiaoqu/1111027379415/,三里河东路甲8号院,Yes,116.352531217,39.9220574143
1182,1182,1182,https://bj.lianjia.com/xiaoqu/1111027376071/,北三环中路,Yes,116.415061911,39.9755170013
1183,1183,1183,https://bj.lianjia.com/xiaoqu/1111027378774/,培智胡同,Yes,116.399775435,39.8981119969
1184,1184,1184,https://bj.lianjia.com/xiaoqu/1111027376287/,白纸坊北里5号院,Yes,116.362400727,39.8858112499
1185,1185,1185,https://bj.lianjia.com/xiaoqu/1111027380593/,西便门东里,Yes,116.361055198,39.905134364
1186,1186,1186,https://bj.lianjia.com/xiaoqu/1111027376146/,北纬路49号院,Yes,116.397012612,39.8903236206
1187,1187,1187,https://bj.lianjia.com/xiaoqu/1111027380792/,西黄城根45号院,Yes,116.383436707,39.9250935859
1188,1188,1188,https://bj.lianjia.com/xiaoqu/1111027379263/,石猴街,Yes,116.396667442,39.9043466704
1189,1189,1189,https://bj.lianjia.com/xiaoqu/1111027374452/,富卓花园,Yes,116.382468032,39.9001834131
1190,1190,1190,https://bj.lianjia.com/xiaoqu/1111046151607/,西直门南小街70号院,Yes,116.365795657,39.9408075308
1191,1191,1191,https://bj.lianjia.com/xiaoqu/1111027380384/,万明园,Yes,116.36129779,39.926138313
1192,1192,1192,https://bj.lianjia.com/xiaoqu/1111027374449/,粉子胡同30号院,Yes,116.377026657,39.9236361659
1193,1193,1193,https://bj.lianjia.com/xiaoqu/1111027374420/,府右街西巷,Yes,116.388132958,39.9277542701
1194,1194,1194,https://bj.lianjia.com/xiaoqu/1111027374451/,粉子胡同7号院,Yes,116.379160786,39.9241798638
1195,1195,1195,https://bj.lianjia.com/xiaoqu/1111027375583/,安德馨居,Yes,116.390032836,39.9570354871
1196,1196,1196,https://bj.lianjia.com/xiaoqu/1111027376175/,百万庄7号院,Yes,116.356418379,39.9343459752
1197,1197,1197,https://bj.lianjia.com/xiaoqu/1111027382268/,鸭子桥北里,Yes,116.355276805,39.8846273375
1198,1198,1198,https://bj.lianjia.com/xiaoqu/1111027374205/,富国街,Yes,116.373728436,39.9371732419
1199,1199,1199,https://bj.lianjia.com/xiaoqu/1111040862944/,白广路东里1号院,Yes,116.367780043,39.8885131713
1200,1200,1200,https://bj.lianjia.com/xiaoqu/1111027375714/,半步桥13号院,Yes,116.373470995,39.8789086682
1201,1201,1201,https://bj.lianjia.com/xiaoqu/1111027374692/,国润大厦,Yes,116.35746289,39.9288081832
1202,1202,1202,https://bj.lianjia.com/xiaoqu/1111040862954/,大金丝胡同,Yes,116.399310688,39.9445406646
1203,1203,1203,https://bj.lianjia.com/xiaoqu/1111027374431/,法源寺前街平房,Yes,116.375887945,39.890233131
1204,1204,1204,https://bj.lianjia.com/xiaoqu/1111027378768/,平渊北里,Yes,116.379436947,39.886171819
1205,1205,1205,https://bj.lianjia.com/xiaoqu/1111046422575/,白纸坊街,Yes,116.363812403,39.8824083452
1206,1206,1206,https://bj.lianjia.com/xiaoqu/1111027381158/,小寺街,Yes,116.372508278,39.8914408261
1207,1207,1207,https://bj.lianjia.com/xiaoqu/1111027378393/,米市胡同平房,Yes,116.382314952,39.8942889415
1208,1208,1208,https://bj.lianjia.com/xiaoqu/1111027375256/,黄寺大街22号院,Yes,116.396210201,39.9697818871
1209,1209,1209,https://bj.lianjia.com/xiaoqu/1111027377201/,金奖胡同,Yes,116.389597118,39.9470483055
1210,1210,1210,https://bj.lianjia.com/xiaoqu/1111041180682/,百万庄大街31号院,Yes,116.350161057,39.9342474888
1211,1211,1211,https://bj.lianjia.com/xiaoqu/1111027382096/,樱桃斜街,Yes,116.393573127,39.8991868099
1212,1212,1212,https://bj.lianjia.com/xiaoqu/1111027381293/,宣武门西大街,Yes,116.361536926,39.9037621827
1213,1213,1213,https://bj.lianjia.com/xiaoqu/1111027380945/,新建里,Yes,116.385561447,39.8860965358
1214,1214,1214,https://bj.lianjia.com/xiaoqu/1111045952820/,梁家园北胡同,Yes,116.390537284,39.897929029
1215,1215,1215,https://bj.lianjia.com/xiaoqu/1111027380921/,小酱房胡同,Yes,116.383622836,39.9620617287
1216,1216,1216,https://bj.lianjia.com/xiaoqu/1111027378644/,南线阁,Yes,116.359416855,39.8894548238
1217,1217,1217,https://bj.lianjia.com/xiaoqu/1111042050629/,西黄城根北街9号院,Yes,116.382592199,39.9352250653
1218,1218,1218,https://bj.lianjia.com/xiaoqu/1111027379936/,太平街5号楼,Yes,116.393671514,39.8879895839
1219,1219,1219,https://bj.lianjia.com/xiaoqu/1111027375771/,北大吉巷,Yes,116.384631812,39.8948745178
1220,1220,1220,https://bj.lianjia.com/xiaoqu/1111027376067/,颁赏胡同,Yes,116.381511266,39.9275865323
1221,1221,1221,https://bj.lianjia.com/xiaoqu/1111027381268/,新外大街甲28号,Yes,116.379152688,39.9600842916
1222,1222,1222,https://bj.lianjia.com/xiaoqu/1111049353233/,东教胡同,Yes,116.366044131,39.9326106854
1223,1223,1223,https://bj.lianjia.com/xiaoqu/1111048190675/,前荷包胡同1号,Yes,116.386458067,39.9632749154
1224,1224,1224,https://bj.lianjia.com/xiaoqu/1111027379995/,陶然亭路,Yes,116.386745359,39.8849958229
1225,1225,1225,https://bj.lianjia.com/xiaoqu/1111027374815/,官园南里三区,Yes,116.366466868,39.9378848863
1226,1226,1226,https://bj.lianjia.com/xiaoqu/1111027381191/,西四南大街,Yes,116.380020531,39.9275597151
1227,1227,1227,https://bj.lianjia.com/xiaoqu/1111044582400/,新桥胡同,Yes,116.375842127,39.8978404199
1228,1228,1228,https://bj.lianjia.com/xiaoqu/1111027374418/,府右街,Yes,116.388107099,39.92180735
1229,1229,1229,https://bj.lianjia.com/xiaoqu/1111027376404/,车公庄北里,Yes,116.354406779,39.9403217929
1230,1230,1230,https://bj.lianjia.com/xiaoqu/1111027380630/,香厂路,Yes,116.396417576,39.894157412
1231,1231,1231,https://bj.lianjia.com/xiaoqu/1111027382663/,政泰家园,Yes,116.351904375,39.8798253155
1232,1232,1232,https://bj.lianjia.com/xiaoqu/1111027381192/,小石桥胡同,Yes,116.396701783,39.9520419328
1233,1233,1233,https://bj.lianjia.com/xiaoqu/1111027381782/,姚江胡同,Yes,116.392794343,39.9011970505
1234,1234,1234,https://bj.lianjia.com/xiaoqu/1111027379746/,天安国汇,Yes,116.382303232,39.9098759577
1235,1235,1235,https://bj.lianjia.com/xiaoqu/1111027381198/,西四四条,Yes,116.395645038,39.9299857781
1236,1236,1236,https://bj.lianjia.com/xiaoqu/1111027373773/,东廊下胡同,Yes,116.369951652,39.9342155765
1237,1237,1237,https://bj.lianjia.com/xiaoqu/1111027378854/,群力胡同,Yes,116.380317162,39.9401246055
1238,1238,1238,https://bj.lianjia.com/xiaoqu/1111027379930/,太平仓胡同,Yes,116.381450135,39.937573964
1239,1239,1239,https://bj.lianjia.com/xiaoqu/1111027380793/,西黄城根北街,Yes,116.383627049,39.9327131372
1240,1240,1240,https://bj.lianjia.com/xiaoqu/1111027380332/,苇坑胡同71号,Yes,116.381880123,39.9470116226
1241,1241,1241,https://bj.lianjia.com/xiaoqu/1111027375394/,后细瓦厂胡同,Yes,116.391850208,39.90941282
1242,1242,1242,https://bj.lianjia.com/xiaoqu/1111027377420/,建威大厦,Yes,116.359715847,39.914397156
1243,1243,1243,https://bj.lianjia.com/xiaoqu/1111027379932/,太平东街,Yes,116.742078983,40.1916102421
1244,1244,1244,https://bj.lianjia.com/xiaoqu/1111047090108/,新壁街,Yes,116.387442632,39.9081309265
1245,1245,1245,https://bj.lianjia.com/xiaoqu/1111046923236/,西什库大街76号院,Yes,116.385575931,39.9298628793
1246,1246,1246,https://bj.lianjia.com/xiaoqu/1111027380105/,塔院胡同12号院,Yes,116.387665749,39.9622586052
1247,1247,1247,https://bj.lianjia.com/xiaoqu/1111027374840/,冠英园小区,Yes,116.3723394,39.9432104446
1248,1248,1248,https://bj.lianjia.com/xiaoqu/1111027376636/,朝阳庵,Yes,116.340924104,39.9397965901
1249,1249,1249,https://bj.lianjia.com/xiaoqu/1111027374783/,官园公寓,Yes,116.370241307,39.936910381
1250,1250,1250,https://bj.lianjia.com/xiaoqu/1111046450151/,西黄城根南街43号院,Yes,116.383947507,39.9230088053
1251,1251,1251,https://bj.lianjia.com/xiaoqu/1111027381037/,香炉营东巷22号院,Yes,116.385785147,39.9045955833
1252,1252,1252,https://bj.lianjia.com/xiaoqu/1111027376295/,白纸坊西街25号院,Yes,116.365467273,39.8821668765
1253,1253,1253,https://bj.lianjia.com/xiaoqu/1111027376697/,车站东街15号院,Yes,116.351199475,39.8863939691
1254,1254,1254,https://bj.lianjia.com/xiaoqu/1111027381542/,育才学校21号,Yes,116.400080512,39.8834984927
1255,1255,1255,https://bj.lianjia.com/xiaoqu/1111027377868/,莲花胡同,Yes,116.377863622,39.8927290775
1256,1256,1256,https://bj.lianjia.com/xiaoqu/1111027380988/,新康街甲一号,Yes,116.382620252,39.9643401364
1257,1257,1257,https://bj.lianjia.com/xiaoqu/1111027373818/,东绒线胡同,Yes,116.392137794,39.9106160532
1258,1258,1258,https://bj.lianjia.com/xiaoqu/1111027376177/,百万庄辰区,Yes,116.346849313,39.9343298353
1259,1259,1259,https://bj.lianjia.com/xiaoqu/1111027381701/,园宏胡同,Yes,116.370952277,39.9082282409
1260,1260,1260,https://bj.lianjia.com/xiaoqu/1111043307687/,棉花下三条,Yes,116.383719673,39.896537635
1261,1261,1261,https://bj.lianjia.com/xiaoqu/1111027374489/,广安苑二期,Yes,116.351786349,39.890826472
1262,1262,1262,https://bj.lianjia.com/xiaoqu/1111100207656/,鸭子桥路41号院,Yes,116.353300713,39.8804208804
1263,1263,1263,https://bj.lianjia.com/xiaoqu/1111027381940/,羊皮市胡同,Yes,116.381005529,39.9253478704
1264,1264,1264,https://bj.lianjia.com/xiaoqu/1111027376248/,背阴胡同,Yes,116.382222345,39.919000796
1265,1265,1265,https://bj.lianjia.com/xiaoqu/1111027379803/,铁二区,Yes,116.355644302,39.9178866193
1266,1266,1266,https://bj.lianjia.com/xiaoqu/1111027376739/,地安门外大街,Yes,116.402514508,39.9429065806
1267,1267,1267,https://bj.lianjia.com/xiaoqu/1111027374088/,达智桥胡同,Yes,116.379295696,39.9027627707
1268,1268,1268,https://bj.lianjia.com/xiaoqu/1111027378047/,里仁街1号院,Yes,116.3793045,39.88203732
1269,1269,1269,https://bj.lianjia.com/xiaoqu/1111027373750/,大六部口,Yes,116.388505758,39.9113887714
1270,1270,1270,https://bj.lianjia.com/xiaoqu/1111027379412/,三里河东路7号院,Yes,116.349135751,39.9253678584
1271,1271,1271,https://bj.lianjia.com/xiaoqu/1111027378650/,南线阁平房,Yes,116.359416855,39.8894548238
1272,1272,1272,https://bj.lianjia.com/xiaoqu/1111027377962/,琉璃厂东街,Yes,116.393820014,39.9014589001
1273,1273,1273,https://bj.lianjia.com/xiaoqu/1111027375147/,红莲南里,Yes,116.341608375,39.8816160628
1274,1274,1274,https://bj.lianjia.com/xiaoqu/1111027381121/,西四二条,Yes,116.395645038,39.9299857781
1275,1275,1275,https://bj.lianjia.com/xiaoqu/1111041172932/,海萌公寓,Yes,116.310432137,39.9428230114
1276,1276,1276,https://bj.lianjia.com/xiaoqu/1111027379933/,太平湖东里,Yes,116.366558893,39.9068942762
1277,1277,1277,https://bj.lianjia.com/xiaoqu/1111027381490/,右安胡同乙7号院,Yes,116.408619519,39.9456883196
1278,1278,1278,https://bj.lianjia.com/xiaoqu/1111027376034/,北欧印象,Yes,116.336203983,39.8825450772
1279,1279,1279,https://bj.lianjia.com/xiaoqu/1111027376365/,葱店胡同,Yes,116.364567372,39.9444992717
1280,1280,1280,https://bj.lianjia.com/xiaoqu/1111027378523/,牛街18,Yes,116.395645038,39.9299857781
1281,1281,1281,https://bj.lianjia.com/xiaoqu/1111027381354/,小院胡同,Yes,116.377815092,39.9260794184
1282,1282,1282,https://bj.lianjia.com/xiaoqu/1111027379986/,陶然湖景,Yes,116.384376942,39.8826524995
1283,1283,1283,https://bj.lianjia.com/xiaoqu/1111027375336/,后桃园胡同9号院,Yes,116.367161028,39.9500942597
1284,1284,1284,https://bj.lianjia.com/xiaoqu/1111027376342/,长椿街平房,Yes,116.370072895,39.9028244029
1285,1285,1285,https://bj.lianjia.com/xiaoqu/1111041178378/,小六部口,Yes,116.3884337,39.9111947572
1286,1286,1286,https://bj.lianjia.com/xiaoqu/1114120673905699/,白云观南里,Yes,116.350363972,39.903807405
1287,1287,1287,https://bj.lianjia.com/xiaoqu/1111041743648/,爱民街三巷,Yes,116.388396858,39.9354490071
1288,1288,1288,https://bj.lianjia.com/xiaoqu/1111027373807/,大齐家胡同,Yes,116.402587618,39.9015046038
1289,1289,1289,https://bj.lianjia.com/xiaoqu/1111027379473/,胜利一巷,Yes,116.366775053,39.8994999866
1290,1290,1290,https://bj.lianjia.com/xiaoqu/1111027379431/,三里河一区5号院,Yes,116.35071205,39.9212042464
1291,1291,1291,https://bj.lianjia.com/xiaoqu/1111027378610/,闹市口中街,Yes,116.370373456,39.9105673525
1292,1292,1292,https://bj.lianjia.com/xiaoqu/1111027378555/,南礼士路甲5号院,Yes,116.359684251,39.92532121
1293,1293,1293,https://bj.lianjia.com/xiaoqu/1111043031818/,护国寺西巷1号院,Yes,116.380982609,39.9436484884
1294,1294,1294,https://bj.lianjia.com/xiaoqu/1111027379423/,三里河南二巷,Yes,116.348087381,39.9185078522
1295,1295,1295,https://bj.lianjia.com/xiaoqu/1111027374478/,广安门内大街,Yes,116.367514869,39.8951332373
1296,1296,1296,https://bj.lianjia.com/xiaoqu/1111027382045/,延寿寺街,Yes,116.395645038,39.9299857781
1297,1297,1297,https://bj.lianjia.com/xiaoqu/1111046448645/,车站东街24号,Yes,116.352373547,39.889351606
1298,1298,1298,https://bj.lianjia.com/xiaoqu/1111027382351/,赵登禹路,Yes,116.374304932,39.9382938888
1299,1299,1299,https://bj.lianjia.com/xiaoqu/1111042945271/,太平街20号旁门,Yes,116.394015479,39.8816445874
1300,1300,1300,https://bj.lianjia.com/xiaoqu/1111027380827/,信和嘉园,Yes,116.332086509,39.886487192
1301,1301,1301,https://bj.lianjia.com/xiaoqu/1111046414966/,月坛北小街7号院,Yes,116.352961423,39.9265284829
1302,1302,1302,https://bj.lianjia.com/xiaoqu/1111027378872/,前帽胡同,Yes,116.376472285,39.9429442232
1303,1303,1303,https://bj.lianjia.com/xiaoqu/1111040863000/,湿井胡同,Yes,116.403319212,39.8989477177
1304,1304,1304,https://bj.lianjia.com/xiaoqu/1111027375896/,鲍家街,Yes,116.367263188,39.9087451103
1305,1305,1305,https://bj.lianjia.com/xiaoqu/1111041209936/,铜铁厂胡同,Yes,116.389406768,39.944085246
1306,1306,1306,https://bj.lianjia.com/xiaoqu/1111027374025/,大院胡同5号院,Yes,116.379534012,39.9269701838
1307,1307,1307,https://bj.lianjia.com/xiaoqu/1111027378674/,南运巷,Yes,116.357785231,39.8877731786
1308,1308,1308,https://bj.lianjia.com/xiaoqu/1111027380524/,未英胡同,Yes,116.384717238,39.9085067749
1309,1309,1309,https://bj.lianjia.com/xiaoqu/1111027379728/,三座桥胡同,Yes,116.394703055,39.9409409503
1310,1310,1310,https://bj.lianjia.com/xiaoqu/1111027381449/,西砖胡同平房,Yes,116.377239427,39.8902580855
1311,1311,1311,https://bj.lianjia.com/xiaoqu/1111027376288/,白纸坊北里平房,Yes,116.362288082,39.8859466173
1312,1312,1312,https://bj.lianjia.com/xiaoqu/1111027378330/,马连道三巷,Yes,116.337264971,39.892100374
1313,1313,1313,https://bj.lianjia.com/xiaoqu/1111045379238/,铜井大院,Yes,116.392902896,39.9123948319
1314,1314,1314,https://bj.lianjia.com/xiaoqu/1111027378145/,留学路平房,Yes,116.401056001,39.8945901444
1315,1315,1315,https://bj.lianjia.com/xiaoqu/1111027374573/,感化胡同14号院,Yes,116.370852558,39.8999236397
1316,1316,1316,https://bj.lianjia.com/xiaoqu/1111027381203/,西四五条,Yes,116.395645038,39.9299857781
1317,1317,1317,https://bj.lianjia.com/xiaoqu/1111027374996/,护国寺18号院,Yes,116.383780937,39.9414997887
1318,1318,1318,https://bj.lianjia.com/xiaoqu/1111027374175/,阜成门外大街甲40号,Yes,116.344200309,39.9291969491
1319,1319,1319,https://bj.lianjia.com/xiaoqu/1111027381023/,馨莲茗园,Yes,116.334120592,39.8898380143
1320,1320,1320,https://bj.lianjia.com/xiaoqu/1111045866112/,西琉璃厂巷9号院,Yes,116.38738952,39.901629005
1321,1321,1321,https://bj.lianjia.com/xiaoqu/1111027374475/,广安门北街10号院,Yes,116.35689813,39.9001723281
1322,1322,1322,https://bj.lianjia.com/xiaoqu/1111045484634/,赵登禹路112号,Yes,116.374583061,39.9368087355
1323,1323,1323,https://bj.lianjia.com/xiaoqu/1111027380505/,文兴街3号院,Yes,116.34219481,39.9415666631
1324,1324,1324,https://bj.lianjia.com/xiaoqu/1111046908713/,永庆胡同,Yes,116.378390336,39.8927088383
1325,1325,1325,https://bj.lianjia.com/xiaoqu/1111047775344/,西四北五条46号,Yes,116.375762662,39.9350113649
1326,1326,1326,https://bj.lianjia.com/xiaoqu/1111040862983/,禄长街三条,Yes,116.398016494,39.8890320983
1327,1327,1327,https://bj.lianjia.com/xiaoqu/1111041148839/,定阜街16号院,Yes,116.388451221,39.9416396591
1328,1328,1328,https://bj.lianjia.com/xiaoqu/1111027380828/,西环景苑,Yes,116.336855677,39.8897119282
1329,1329,1329,https://bj.lianjia.com/xiaoqu/1111027381783/,园景胡同,Yes,116.399539037,39.9326116948
1330,1330,1330,https://bj.lianjia.com/xiaoqu/1111027381606/,鹞儿胡同,Yes,116.402213415,39.8955550075
1331,1331,1331,https://bj.lianjia.com/xiaoqu/1111027379491/,三庙街,Yes,116.371365046,39.9029271377
1332,1332,1332,https://bj.lianjia.com/xiaoqu/1111041781359/,西四北四条,Yes,116.375348192,39.9344130784
1333,1333,1333,https://bj.lianjia.com/xiaoqu/1111027382100/,月坛西街东里22号院,Yes,116.356250479,39.9206772455
1334,1334,1334,https://bj.lianjia.com/xiaoqu/1111027381292/,宣武门外西里,Yes,116.376920319,39.9047789493
1335,1335,1335,https://bj.lianjia.com/xiaoqu/1111027375272/,弘善胡同,Yes,116.387646383,39.9456193203
1336,1336,1336,https://bj.lianjia.com/xiaoqu/1111044514861/,西小栓胡同,Yes,116.390752512,39.9119876614
1337,1337,1337,https://bj.lianjia.com/xiaoqu/1111027378609/,闹市口大街,Yes,116.370036905,39.9090818686
1338,1338,1338,https://bj.lianjia.com/xiaoqu/1111027375030/,后海南沿,Yes,116.394615159,39.9461105489
1339,1339,1339,https://bj.lianjia.com/xiaoqu/1111027382628/,棕树二条平房,Yes,116.398338906,39.8978922883
1340,1340,1340,https://bj.lianjia.com/xiaoqu/1111027380305/,文津街11号院,Yes,116.390324866,39.9297975172
1341,1341,1341,https://bj.lianjia.com/xiaoqu/1111027381244/,新太平街,Yes,116.395645038,39.9299857781
1342,1342,1342,https://bj.lianjia.com/xiaoqu/1111027377146/,锦官苑,Yes,116.35877849,39.9385344068
1343,1343,1343,https://bj.lianjia.com/xiaoqu/1111027376045/,板桥头条,Yes,116.380899311,39.9519069156
1344,1344,1344,https://bj.lianjia.com/xiaoqu/1111027382682/,真武庙二里,Yes,116.35177467,39.9105513892
1345,1345,1345,https://bj.lianjia.com/xiaoqu/1111027379240/,善果胡同1号院,Yes,116.364069902,39.8985548302
1346,1346,1346,https://bj.lianjia.com/xiaoqu/1111027382251/,裕中东里,Yes,116.396178886,39.9768684162
1347,1347,1347,https://bj.lianjia.com/xiaoqu/1111027373951/,德外大街4号院,Yes,116.387606788,39.972023541
1348,1348,1348,https://bj.lianjia.com/xiaoqu/1111027376481/,畅柳园,Yes,116.391401381,39.8872880114
1349,1349,1349,https://bj.lianjia.com/xiaoqu/1111027375728/,北长街,Yes,116.397647759,39.9232794653
1350,1350,1350,https://bj.lianjia.com/xiaoqu/1111027381464/,西直门内大街丙170,Yes,116.369430439,39.9461864048
1351,1351,1351,https://bj.lianjia.com/xiaoqu/1111027375652/,安平巷,Yes,116.369454805,39.9325269894
1352,1352,1352,https://bj.lianjia.com/xiaoqu/1111027374959/,虎坊路小区平房,Yes,116.393427822,39.8906143293
1353,1353,1353,https://bj.lianjia.com/xiaoqu/1111027378784/,前车胡同,Yes,116.377484683,39.9382625788
1354,1354,1354,https://bj.lianjia.com/xiaoqu/1111027376754/,德宝新园,Yes,116.353020686,39.9460965631
1355,1355,1355,https://bj.lianjia.com/xiaoqu/1111027375089/,红居南街1号院,Yes,116.34575906,39.8888596639
1356,1356,1356,https://bj.lianjia.com/xiaoqu/117100528602604/,红居街7号北部,Yes,116.343900664,39.8936305612
1357,1357,1357,https://bj.lianjia.com/xiaoqu/1111027382656/,中天大厦,Yes,116.385757473,39.9704888552
1358,1358,1358,https://bj.lianjia.com/xiaoqu/1111027377869/,六合胡同,Yes,116.377385902,39.9310909257
1359,1359,1359,https://bj.lianjia.com/xiaoqu/1111027374176/,阜成门外大街乙40号,Yes,116.344200309,39.9291969491
1360,1360,1360,https://bj.lianjia.com/xiaoqu/1111027379642/,思源胡同,Yes,116.373188635,39.8979214838
1361,1361,1361,https://bj.lianjia.com/xiaoqu/1111041179412/,松竹胡同,Yes,116.384996817,39.9181187637
1362,1362,1362,https://bj.lianjia.com/xiaoqu/1111027379514/,手帕口西一巷,Yes,116.347950225,39.8961223266
1363,1363,1363,https://bj.lianjia.com/xiaoqu/1111046264798/,西直门内大街31号院,Yes,116.377914286,39.9471308996
1364,1364,1364,https://bj.lianjia.com/xiaoqu/1111027378809/,前海北沿,Yes,116.399819247,39.9437137066
1365,1365,1365,https://bj.lianjia.com/xiaoqu/1111027379040/,人民大会堂职工宿舍,Yes,116.40019316,39.9116323172
1366,1366,1366,https://bj.lianjia.com/xiaoqu/1111027375716/,半步桥6号院,Yes,116.375056819,39.8769776978
1367,1367,1367,https://bj.lianjia.com/xiaoqu/1111027378024/,六铺炕三区,Yes,116.393055728,39.9605206965
1368,1368,1368,https://bj.lianjia.com/xiaoqu/1111027376552/,崇善里胡同,Yes,116.385942586,39.9168345894
1369,1369,1369,https://bj.lianjia.com/xiaoqu/1111027378875/,前毛家湾3号,Yes,116.380641767,39.9357265002
1370,1370,1370,https://bj.lianjia.com/xiaoqu/1111027378533/,牛街西里,Yes,116.369870677,39.8938125164
1371,1371,1371,https://bj.lianjia.com/xiaoqu/1111027376275/,北樱桃园17号院,Yes,116.367570366,39.8874854869
1372,1372,1372,https://bj.lianjia.com/xiaoqu/1111027378866/,前马厂胡同60号院,Yes,116.397159576,39.9499544389
1373,1373,1373,https://bj.lianjia.com/xiaoqu/1111027376923/,大红罗厂12号院,Yes,116.382848766,39.9339925566
1374,1374,1374,https://bj.lianjia.com/xiaoqu/1111047202009/,北营房东里13号院,Yes,116.358132788,39.9330285059
1375,1375,1375,https://bj.lianjia.com/xiaoqu/1111027381270/,新外大街甲8号院,Yes,116.380100486,39.9702304781
1376,1376,1376,https://bj.lianjia.com/xiaoqu/1111027374851/,光泽胡同,Yes,116.380718594,39.9492330863
1377,1377,1377,https://bj.lianjia.com/xiaoqu/1111027378557/,南礼士路三条北里,Yes,116.356472357,39.919122509
1378,1378,1378,https://bj.lianjia.com/xiaoqu/1111027381118/,西四东大街,Yes,116.381451002,39.9301042615
1379,1379,1379,https://bj.lianjia.com/xiaoqu/1111027382605/,中毛家湾,Yes,116.381191359,39.93609024
1380,1380,1380,https://bj.lianjia.com/xiaoqu/1111027379877/,天景胡同,Yes,116.380647556,39.8910304208
1381,1381,1381,https://bj.lianjia.com/xiaoqu/1111027380959/,小金丝胡同,Yes,116.397674859,39.9448787897
1382,1382,1382,https://bj.lianjia.com/xiaoqu/1111027375160/,华睦大厦,Yes,116.33123847,39.8891466536
1383,1383,1383,https://bj.lianjia.com/xiaoqu/1111027375103/,红居斜街,Yes,116.343932361,39.8894397192
